,Unnamed: 0,year_ceremony,category,name,film,winner,single_award,race
1266,5220,1998 - 4th Annual,MALE DRAMA SERIES,SAM WATERSTON,LAW & ORDER,FALSE,TRUE,White
1267,5039,1999 - 5th Annual,MALE DRAMA SERIES,JIMMY SMITS,NYPD BLUE,FALSE,TRUE,Hispanic
1268,5222,1998 - 4th Annual,MALE DRAMA SERIES,JIMMY SMITS,NYPD BLUE,FALSE,TRUE,Hispanic
1269,5392,1997 - 3rd Annual,MALE DRAMA SERIES,JIMMY SMITS,NYPD BLUE,FALSE,TRUE,Hispanic
1270,5574,1996 - 2nd Annual,MALE DRAMA SERIES,JIMMY SMITS,NYPD BLUE,FALSE,TRUE,Hispanic
1271,5043,1999 - 5th Annual,MALE LEAD ROLE,ROBERTO BENIGNI,LIFE IS BEAUTIFUL,TRUE,TRUE,White
1272,5048,1999 - 5th Annual,MALE SUPPORTING ROLE,JAMES COBURN,AFFLICTION,FALSE,TRUE,White
1273,5050,1999 - 5th Annual,MALE SUPPORTING ROLE,DAVID KELLY,WAKING NED DEVINE,FALSE,TRUE,White
1274,5051,1999 - 5th Annual,MALE TV MOVIE OR MINISERIES,CHARLES S. DUTTON,BLIND FAITH,FALSE,TRUE,Black
1275,5053,1999 - 5th Annual,MALE TV MOVIE OR MINISERIES,CHRISTOPHER REEVE,REAR WINDOW,TRUE,TRUE,White
1276,5188,1998 - 4th Annual,FEMALE COMEDY SERIES,ELLEN DEGENERES,ELLEN,FALSE,TRUE,White
1277,5360,1997 - 3rd Annual,FEMALE COMEDY SERIES,ELLEN DEGENERES,ELLEN,FALSE,TRUE,White
1278,5673,1995 - 1st Annual,FEMALE COMEDY SERIES,ELLEN DEGENERES,ELLEN,FALSE,TRUE,White
1279,5191,1998 - 4th Annual,FEMALE COMEDY SERIES,KIRSTIE ALLEY,VERONICA'S CLOSET,FALSE,TRUE,White
1280,5196,1998 - 4th Annual,FEMALE DRAMA SERIES,DELLA REESE,TOUCHED BY AN ANGEL,FALSE,TRUE,Multiracial [2]
1281,5367,1997 - 3rd Annual,FEMALE DRAMA SERIES,DELLA REESE,TOUCHED BY AN ANGEL,FALSE,TRUE,Multiracial [2]
1282,5198,1998 - 4th Annual,FEMALE LEAD ROLE,PAM GRIER,JACKIE BROWN,FALSE,TRUE,Black
1283,5204,1998 - 4th Annual,FEMALE SUPPORTING ROLE,MINNIE DRIVER,GOOD WILL HUNTING,FALSE,TRUE,White
1284,5205,1998 - 4th Annual,FEMALE SUPPORTING ROLE,KIM BASINGER,L.A. CONFIDENTIAL,TRUE,TRUE,White
1285,5206,1998 - 4th Annual,FEMALE SUPPORTING ROLE,ALISON ELLIOTT,THE WINGS OF THE DOVE,FALSE,TRUE,Black
1286,5207,1998 - 4th Annual,FEMALE SUPPORTING ROLE,GLORIA STUART,TITANIC,TRUE,TRUE,White
1287,5208,1998 - 4th Annual,FEMALE TV MOVIE OR MINISERIES,MARE WINNINGHAM,GEORGE WALLACE,FALSE,TRUE,White
1288,5555,1996 - 2nd Annual,FEMALE SUPPORTING ROLE,MARE WINNINGHAM,GEORGIA,FALSE,TRUE,White
1289,5212,1998 - 4th Annual,FEMALE TV MOVIE OR MINISERIES,FAYE DUNAWAY,THE TWILIGHT OF THE GODS,FALSE,TRUE,White
1290,5213,1998 - 4th Annual,LIFE ACHIEVEMENT,KIRK DOUGLAS,,TRUE,TRUE,White
1291,5218,1998 - 4th Annual,MALE COMEDY SERIES,MICHAEL RICHARDS,SEINFELD,FALSE,TRUE,White
1292,5388,1997 - 3rd Annual,MALE COMEDY SERIES,MICHAEL RICHARDS,SEINFELD,FALSE,TRUE,White
1293,5570,1996 - 2nd Annual,MALE COMEDY SERIES,MICHAEL RICHARDS,SEINFELD,FALSE,TRUE,White
1294,5228,1998 - 4th Annual,MALE LEAD ROLE,DUSTIN HOFFMAN,WAG THE DOG,FALSE,TRUE,White
1295,5231,1998 - 4th Annual,MALE SUPPORTING ROLE,BURT REYNOLDS,BOOGIE NIGHTS,FALSE,TRUE,White
1296,5232,1998 - 4th Annual,MALE SUPPORTING ROLE,ROBIN WILLIAMS,GOOD WILL HUNTING,TRUE,TRUE,White
1297,5233,1998 - 4th Annual,MALE SUPPORTING ROLE,BILLY CONNOLLY,MRS. BROWN,FALSE,TRUE,White
1298,5236,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,VING RHAMES,DON KING: ONLY IN AMERICA,FALSE,TRUE,Black
1299,5237,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,GARY SINISE,GEORGE WALLACE,TRUE,TRUE,White
1300,5590,1996 - 2nd Annual,MALE TV MOVIE OR MINISERIES,GARY SINISE,TRUMAN,TRUE,TRUE,White
1301,5716,1995 - 1st Annual,MALE SUPPORTING ROLE,GARY SINISE,FORREST GUMP,FALSE,TRUE,White
1302,5720,1995 - 1st Annual,MALE TV MOVIE OR MINISERIES,GARY SINISE,STEPHEN KING'S THE STAND,FALSE,TRUE,White
1303,5358,1997 - 3rd Annual,FEMALE COMEDY SERIES,KRISTEN JOHNSTON,3RD ROCK FROM THE SUN,FALSE,TRUE,White
1304,5359,1997 - 3rd Annual,FEMALE COMEDY SERIES,CHRISTINE BARANSKI,CYBILL,FALSE,TRUE,White
1305,5540,1996 - 2nd Annual,FEMALE COMEDY SERIES,CHRISTINE BARANSKI,CYBILL,TRUE,TRUE,White
1306,5364,1997 - 3rd Annual,FEMALE DRAMA SERIES,JANE SEYMOUR,DR. QUINN MEDICINE WOMAN,FALSE,TRUE,White
1307,5678,1995 - 1st Annual,FEMALE DRAMA SERIES,JANE SEYMOUR,DR. QUINN MEDICINE WOMAN,FALSE,TRUE,White
1308,5371,1997 - 3rd Annual,FEMALE LEAD ROLE,KRISTIN SCOTT THOMAS,THE ENGLISH PATIENT,FALSE,TRUE,White
1309,5373,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,RENEE ZELLWEGER,JERRY MAGUIRE,FALSE,TRUE,White
1310,5374,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,GWEN VERDON,MARVIN'S ROOM,FALSE,TRUE,White
1311,5376,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,LAUREN BACALL,THE MIRROR HAS TWO FACES,TRUE,TRUE,White
1312,5377,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,MARISA TOMEI,UNHOOK THE STARS,FALSE,TRUE,White
1313,5379,1997 - 3rd Annual,FEMALE TV MOVIE OR MINISERIES,JENA MALONE,BASTARD OUT OF CAROLINA,FALSE,TRUE,White
1314,5383,1997 - 3rd Annual,LIFE ACHIEVEMENT,ELIZABETH TAYLOR,,TRUE,TRUE,White
1315,5401,1997 - 3rd Annual,MALE SUPPORTING ROLE,NOAH TAYLOR,SHINE,FALSE,TRUE,White
1316,5403,1997 - 3rd Annual,MALE SUPPORTING ROLE,NATHAN LANE,THE BIRDCAGE,FALSE,TRUE,White
1317,5404,1997 - 3rd Annual,MALE TV MOVIE OR MINISERIES,ARMAND ASSANTE,GOTTI,FALSE,TRUE,White
1318,5405,1997 - 3rd Annual,MALE TV MOVIE OR MINISERIES,BEAU BRIDGES,HIDDEN IN AMERICA,FALSE,TRUE,White
1319,5406,1997 - 3rd Annual,MALE TV MOVIE OR MINISERIES,ALAN RICKMAN,RASPUTIN,TRUE,TRUE,White
1320,5547,1996 - 2nd Annual,FEMALE DRAMA SERIES,SHARON LAWRENCE,NYPD BLUE,FALSE,TRUE,White
1321,5551,1996 - 2nd Annual,FEMALE LEAD ROLE,ELISABETH SHUE,LEAVING LAS VEGAS,FALSE,TRUE,White
1322,5556,1996 - 2nd Annual,FEMALE SUPPORTING ROLE,MIRA SORVINO,MIGHTY APHRODITE,FALSE,TRUE,White
1323,5565,1996 - 2nd Annual,LIFE ACHIEVEMENT,ANGELA LANSBURY,,TRUE,TRUE,White
1324,5679,1995 - 1st Annual,FEMALE DRAMA SERIES,ANGELA LANSBURY,"MURDER, SHE WROTE",FALSE,TRUE,White
1325,5568,1996 - 2nd Annual,MALE COMEDY SERIES,PAUL REISER,MAD ABOUT YOU,FALSE,TRUE,White
1326,5701,1995 - 1st Annual,MALE COMEDY SERIES,PAUL REISER,MAD ABOUT YOU,FALSE,TRUE,White
1327,5580,1996 - 2nd Annual,MALE LEAD ROLE,MASSIMO TROISI,THE POSTMAN / IL POSTINO,FALSE,TRUE,White
1328,5676,1995 - 1st Annual,FEMALE COMEDY SERIES,ROSEANNE BARR,ROSEANNE,FALSE,TRUE,White
1329,5680,1995 - 1st Annual,FEMALE DRAMA SERIES,KATHY BAKER,PICKET FENCES,TRUE,TRUE,White
1330,5681,1995 - 1st Annual,FEMALE DRAMA SERIES,SWOOSIE KURTZ,SISTERS,FALSE,TRUE,White
1331,5684,1995 - 1st Annual,FEMALE LEAD ROLE,JODIE FOSTER,NELL,TRUE,TRUE,White
1332,5687,1995 - 1st Annual,FEMALE LEAD ROLE,MEG RYAN,WHEN A MAN LOVES A WOMAN,FALSE,TRUE,White
1333,5688,1995 - 1st Annual,FEMALE SUPPORTING ROLE,DIANNE WIEST,BULLETS OVER BROADWAY,TRUE,TRUE,White
1334,5692,1995 - 1st Annual,FEMALE SUPPORTING ROLE,JAMIE LEE CURTIS,TRUE LIES,FALSE,TRUE,White
1335,5696,1995 - 1st Annual,FEMALE TV MOVIE OR MINISERIES,KATHERINE HEPBURN,ONE CHRISTMAS,FALSE,TRUE,White
1336,5698,1995 - 1st Annual,LIFE ACHIEVEMENT,ROBERT REDFORD,,TRUE,TRUE,White
1337,5704,1995 - 1st Annual,MALE DRAMA SERIES,HECTOR ELIZONDO,CHICAGO HOPE,FALSE,TRUE,Hispanic
1338,5705,1995 - 1st Annual,MALE DRAMA SERIES,MANDY PATINKIN,CHICAGO HOPE,FALSE,TRUE,White
1339,5707,1995 - 1st Annual,MALE DRAMA SERIES,TOM SKERRITT,PICKET FENCES,FALSE,TRUE,White
1340,5711,1995 - 1st Annual,MALE LEAD ROLE,JOHN TRAVOLTA,PULP FICTION,FALSE,TRUE,White
1341,5714,1995 - 1st Annual,MALE SUPPORTING ROLE,CHAZZ PALMINTERI,BULLETS OVER BROADWAY,FALSE,TRUE,White
1342,5715,1995 - 1st Annual,MALE SUPPORTING ROLE,MARTIN LANDAU,ED WOOD,TRUE,TRUE,White
1343,5717,1995 - 1st Annual,MALE SUPPORTING ROLE,SAMUEL L. JACKSON,PULP FICTION,FALSE,TRUE,Black
1344,5719,1995 - 1st Annual,MALE TV MOVIE OR MINISERIES,JOHN MALKOVICH,HEART OF DARKNESS,FALSE,TRUE,White
1345,5721,1995 - 1st Annual,MALE TV MOVIE OR MINISERIES,RAUL JULIA,THE BURNING SEASON,TRUE,TRUE,Hispanic
1346,5724,1994,LIFE ACHIEVEMENT,GEORGE BURNS,,TRUE,TRUE,White
1347,5725,1993,LIFE ACHIEVEMENT,RICARDO MONTALBAN,,TRUE,TRUE,Hispanic
1348,5726,1992,LIFE ACHIEVEMENT,AUDREY HEPBURN,,TRUE,TRUE,White
1349,5727,1991,LIFE ACHIEVEMENT,BURT LANCASTER,,TRUE,TRUE,White
1350,5728,1990,LIFE ACHIEVEMENT,BROCK PETERS,,TRUE,TRUE,Black
1351,5730,1988,LIFE ACHIEVEMENT,GENE KELLY,,TRUE,TRUE,White
1352,5731,1987,LIFE ACHIEVEMENT,RED SKELTON,,TRUE,TRUE,White
1353,5732,1986,LIFE ACHIEVEMENT,NANETTE FABRAY,,TRUE,TRUE,White
1354,5735,1984,LIFE ACHIEVEMENT,IGGIE WOLFINGTIN,,TRUE,TRUE,Black
1355,5736,1983,LIFE ACHIEVEMENT,RALPH BELLAMY,,TRUE,TRUE,White
1356,5737,1982,LIFE ACHIEVEMENT,DANNY KAYE,,TRUE,TRUE,White
1357,5738,1980,LIFE ACHIEVEMENT,LEON AMES,,TRUE,TRUE,White
1358,5739,1979,LIFE ACHIEVEMENT,KATHARINE HEPBURN,,TRUE,TRUE,White
1359,5740,1978,LIFE ACHIEVEMENT,EDGAR BERGEN,,TRUE,TRUE,White
1360,5741,1977,LIFE ACHIEVEMENT,JAMES CAGNEY,,TRUE,TRUE,White
1361,5742,1976,LIFE ACHIEVEMENT,PEARL BAILEY,,TRUE,TRUE,Black
1362,5743,1975,LIFE ACHIEVEMENT,ROSALIND RUSSELL,,TRUE,TRUE,White
1363,5744,1974,LIFE ACHIEVEMENT,WALTER PIDGEON,,TRUE,TRUE,White
1364,5745,1973,LIFE ACHIEVEMENT,MARTHA RAYE,,TRUE,TRUE,White
1365,5746,1972,LIFE ACHIEVEMENT,FRANK SINATRA,,TRUE,TRUE,White
1366,5747,1971,LIFE ACHIEVEMENT,CHARLTON HESTON,,TRUE,TRUE,White
1367,5748,1970,LIFE ACHIEVEMENT,GREGORY PECK,,TRUE,TRUE,White
1368,5749,1969,LIFE ACHIEVEMENT,EDWARD G. ROBINSON,,TRUE,TRUE,White
1369,5750,1968,LIFE ACHIEVEMENT,JAMES STEWART,,TRUE,TRUE,White
1370,5751,1967,LIFE ACHIEVEMENT,WILLIAM GARGAN,,TRUE,TRUE,White
1371,5752,1966,LIFE ACHIEVEMENT,BARBARA STANWYCK,,TRUE,TRUE,White
1372,5753,1965,LIFE ACHIEVEMENT,BOB HOPE,,TRUE,TRUE,White
1373,5754,1963,LIFE ACHIEVEMENT,STAN LAUREL,,TRUE,TRUE,White
1374,5755,1962,LIFE ACHIEVEMENT,EDDIE CANTOR,,TRUE,TRUE,White
