year_film,year_ceremony,ceremony,category,name,film,winner,race
1976,1977,49,ACTRESS IN A LEADING ROLE,Faye Dunaway,Network,TRUE,white
1976,1977,49,ACTRESS IN A LEADING ROLE,Talia Shire,Rocky,FALSE,white
1976,1977,49,ACTRESS IN A LEADING ROLE,Sissy Spacek,Carrie,FALSE,white
1976,1977,49,ACTRESS IN A LEADING ROLE,Liv Ullmann,Face to Face,FALSE,white
1977,1978,50,ACTRESS IN A LEADING ROLE,Anne Bancroft,The Turning Point,FALSE,white
1977,1978,50,ACTRESS IN A LEADING ROLE,Jane Fonda,Julia,FALSE,white
1977,1978,50,ACTRESS IN A LEADING ROLE,Diane Keaton,Annie Hall,TRUE,white
1977,1978,50,ACTRESS IN A LEADING ROLE,Shirley MacLaine,The Turning Point,FALSE,white
1977,1978,50,ACTRESS IN A LEADING ROLE,Marsha Mason,The Goodbye Girl,FALSE,white
1978,1979,51,ACTRESS IN A LEADING ROLE,Ingrid Bergman,Autumn Sonata,FALSE,white
1978,1979,51,ACTRESS IN A LEADING ROLE,Ellen Burstyn,"Same Time, Next Year",FALSE,white
1978,1979,51,ACTRESS IN A LEADING ROLE,Jill Clayburgh,An Unmarried Woman,FALSE,white
1978,1979,51,ACTRESS IN A LEADING ROLE,Jane Fonda,Coming Home,TRUE,white
1978,1979,51,ACTRESS IN A LEADING ROLE,Geraldine Page,Interiors,FALSE,white
1979,1980,52,ACTRESS IN A LEADING ROLE,Jill Clayburgh,Starting Over,FALSE,white
1979,1980,52,ACTRESS IN A LEADING ROLE,Sally Field,Norma Rae,TRUE,white
1979,1980,52,ACTRESS IN A LEADING ROLE,Jane Fonda,The China Syndrome,FALSE,white
1979,1980,52,ACTRESS IN A LEADING ROLE,Marsha Mason,Chapter Two,FALSE,white
1979,1980,52,ACTRESS IN A LEADING ROLE,Bette Midler,The Rose,FALSE,white
1980,1981,53,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Resurrection,FALSE,white
1980,1981,53,ACTRESS IN A LEADING ROLE,Goldie Hawn,Private Benjamin,FALSE,white
1980,1981,53,ACTRESS IN A LEADING ROLE,Mary Tyler Moore,Ordinary People,FALSE,white
1980,1981,53,ACTRESS IN A LEADING ROLE,Gena Rowlands,Gloria,FALSE,white
1980,1981,53,ACTRESS IN A LEADING ROLE,Sissy Spacek,Coal Miner's Daughter,TRUE,white
1981,1982,54,ACTRESS IN A LEADING ROLE,Katharine Hepburn,On Golden Pond,TRUE,white
1981,1982,54,ACTRESS IN A LEADING ROLE,Diane Keaton,Reds,FALSE,white
1981,1982,54,ACTRESS IN A LEADING ROLE,Marsha Mason,Only When I Laugh,FALSE,white
1981,1982,54,ACTRESS IN A LEADING ROLE,Susan Sarandon,Atlantic City,FALSE,white
1981,1982,54,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,FALSE,white
1982,1983,55,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,FALSE,white
1982,1983,55,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,FALSE,white
1982,1983,55,ACTRESS IN A LEADING ROLE,Sissy Spacek,Missing,FALSE,white
1982,1983,55,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,TRUE,white
1982,1983,55,ACTRESS IN A LEADING ROLE,Debra Winger,An Officer and a Gentleman,FALSE,white
1983,1984,56,ACTRESS IN A LEADING ROLE,Jane Alexander,Testament,FALSE,white
1983,1984,56,ACTRESS IN A LEADING ROLE,Shirley MacLaine,Terms of Endearment,TRUE,white
1983,1984,56,ACTRESS IN A LEADING ROLE,Meryl Streep,Silkwood,FALSE,white
1983,1984,56,ACTRESS IN A LEADING ROLE,Julie Walters,Educating Rita,FALSE,white
1983,1984,56,ACTRESS IN A LEADING ROLE,Debra Winger,Terms of Endearment,FALSE,white
1984,1985,57,ACTRESS IN A LEADING ROLE,Judy Davis,A Passage to India,FALSE,white
1984,1985,57,ACTRESS IN A LEADING ROLE,Sally Field,Places in the Heart,TRUE,white
1984,1985,57,ACTRESS IN A LEADING ROLE,Jessica Lange,Country,FALSE,white
1984,1985,57,ACTRESS IN A LEADING ROLE,Vanessa Redgrave,The Bostonians,FALSE,white
1984,1985,57,ACTRESS IN A LEADING ROLE,Sissy Spacek,The River,FALSE,white
1985,1986,58,ACTRESS IN A LEADING ROLE,Anne Bancroft,Agnes of God,FALSE,white
1985,1986,58,ACTRESS IN A LEADING ROLE,Whoopi Goldberg,The Color Purple,FALSE,black
1985,1986,58,ACTRESS IN A LEADING ROLE,Jessica Lange,Sweet Dreams,FALSE,white
1985,1986,58,ACTRESS IN A LEADING ROLE,Geraldine Page,The Trip to Bountiful,TRUE,white
1985,1986,58,ACTRESS IN A LEADING ROLE,Meryl Streep,Out of Africa,FALSE,white
1986,1987,59,ACTRESS IN A LEADING ROLE,Jane Fonda,The Morning After,FALSE,white
1986,1987,59,ACTRESS IN A LEADING ROLE,Marlee Matlin,Children of a Lesser God,TRUE,white
1986,1987,59,ACTRESS IN A LEADING ROLE,Sissy Spacek,Crimes of the Heart,FALSE,white
1986,1987,59,ACTRESS IN A LEADING ROLE,Kathleen Turner,Peggy Sue Got Married,FALSE,white
1986,1987,59,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Aliens,FALSE,white
1987,1988,60,ACTRESS IN A LEADING ROLE,Cher,Moonstruck,TRUE,white
1987,1988,60,ACTRESS IN A LEADING ROLE,Glenn Close,Fatal Attraction,FALSE,white
1987,1988,60,ACTRESS IN A LEADING ROLE,Holly Hunter,Broadcast News,FALSE,white
1987,1988,60,ACTRESS IN A LEADING ROLE,Sally Kirkland,Anna,FALSE,white
1987,1988,60,ACTRESS IN A LEADING ROLE,Meryl Streep,Ironweed,FALSE,white
1988,1989,61,ACTRESS IN A LEADING ROLE,Glenn Close,Dangerous Liaisons,FALSE,white
1988,1989,61,ACTRESS IN A LEADING ROLE,Jodie Foster,The Accused,TRUE,white
1988,1989,61,ACTRESS IN A LEADING ROLE,Melanie Griffith,Working Girl,FALSE,white
1988,1989,61,ACTRESS IN A LEADING ROLE,Meryl Streep,A Cry in the Dark,FALSE,white
1988,1989,61,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Gorillas in the Mist,FALSE,white
1989,1990,62,ACTRESS IN A LEADING ROLE,Isabelle Adjani,Camille Claudel,FALSE,white
1989,1990,62,ACTRESS IN A LEADING ROLE,Pauline Collins,Shirley Valentine,FALSE,white
1989,1990,62,ACTRESS IN A LEADING ROLE,Jessica Lange,Music Box,FALSE,white
1989,1990,62,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,The Fabulous Baker Boys,FALSE,white
1989,1990,62,ACTRESS IN A LEADING ROLE,Jessica Tandy,Driving Miss Daisy,TRUE,white
1990,1991,63,ACTRESS IN A LEADING ROLE,Kathy Bates,Misery,TRUE,white
1990,1991,63,ACTRESS IN A LEADING ROLE,Anjelica Huston,The Grifters,FALSE,white
1990,1991,63,ACTRESS IN A LEADING ROLE,Julia Roberts,Pretty Woman,FALSE,white
1990,1991,63,ACTRESS IN A LEADING ROLE,Meryl Streep,Postcards from the Edge,FALSE,white
1990,1991,63,ACTRESS IN A LEADING ROLE,Joanne Woodward,Mr. & Mrs. Bridge,FALSE,white
1991,1992,64,ACTRESS IN A LEADING ROLE,Geena Davis,Thelma & Louise,FALSE,white
1991,1992,64,ACTRESS IN A LEADING ROLE,Laura Dern,Rambling Rose,FALSE,white
1991,1992,64,ACTRESS IN A LEADING ROLE,Jodie Foster,The Silence of the Lambs,TRUE,white
1991,1992,64,ACTRESS IN A LEADING ROLE,Bette Midler,For the Boys,FALSE,white
1991,1992,64,ACTRESS IN A LEADING ROLE,Susan Sarandon,Thelma & Louise,FALSE,white
1992,1993,65,ACTRESS IN A LEADING ROLE,Catherine Deneuve,Indochine,FALSE,white
1992,1993,65,ACTRESS IN A LEADING ROLE,Mary McDonnell,Passion Fish,FALSE,white
1992,1993,65,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,Love Field,FALSE,white
1992,1993,65,ACTRESS IN A LEADING ROLE,Susan Sarandon,Lorenzo's Oil,FALSE,white
1992,1993,65,ACTRESS IN A LEADING ROLE,Emma Thompson,Howards End,TRUE,white
1993,1994,66,ACTRESS IN A LEADING ROLE,Angela Bassett,What's Love Got to Do with It,FALSE,black
1993,1994,66,ACTRESS IN A LEADING ROLE,Stockard Channing,Six Degrees of Separation,FALSE,white
1993,1994,66,ACTRESS IN A LEADING ROLE,Holly Hunter,The Piano,TRUE,white
1993,1994,66,ACTRESS IN A LEADING ROLE,Emma Thompson,The Remains of the Day,FALSE,white
1993,1994,66,ACTRESS IN A LEADING ROLE,Debra Winger,Shadowlands,FALSE,white
1994,1995,67,ACTRESS IN A LEADING ROLE,Jodie Foster,Nell,FALSE,white
1994,1995,67,ACTRESS IN A LEADING ROLE,Jessica Lange,Blue Sky,TRUE,white
1994,1995,67,ACTRESS IN A LEADING ROLE,Miranda Richardson,Tom & Viv,FALSE,white
1994,1995,67,ACTRESS IN A LEADING ROLE,Winona Ryder,Little Women,FALSE,white
1994,1995,67,ACTRESS IN A LEADING ROLE,Susan Sarandon,The Client,FALSE,white
1995,1996,68,ACTRESS IN A LEADING ROLE,Susan Sarandon,Dead Man Walking,TRUE,white
1995,1996,68,ACTRESS IN A LEADING ROLE,Elisabeth Shue,Leaving Las Vegas,FALSE,white
1995,1996,68,ACTRESS IN A LEADING ROLE,Sharon Stone,Casino,FALSE,white
1995,1996,68,ACTRESS IN A LEADING ROLE,Meryl Streep,The Bridges of Madison County,FALSE,white
1995,1996,68,ACTRESS IN A LEADING ROLE,Emma Thompson,Sense and Sensibility,FALSE,white
1996,1997,69,ACTRESS IN A LEADING ROLE,Brenda Blethyn,Secrets & Lies,FALSE,white
1996,1997,69,ACTRESS IN A LEADING ROLE,Diane Keaton,Marvin's Room,FALSE,white
1996,1997,69,ACTRESS IN A LEADING ROLE,Frances McDormand,Fargo,TRUE,white
1996,1997,69,ACTRESS IN A LEADING ROLE,Kristin Scott Thomas,The English Patient,FALSE,white
1996,1997,69,ACTRESS IN A LEADING ROLE,Emily Watson,Breaking the Waves,FALSE,white
1997,1998,70,ACTRESS IN A LEADING ROLE,Helena Bonham Carter,The Wings of the Dove,FALSE,white
1997,1998,70,ACTRESS IN A LEADING ROLE,Julie Christie,Afterglow,FALSE,white
1997,1998,70,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Brown,FALSE,white
1997,1998,70,ACTRESS IN A LEADING ROLE,Helen Hunt,As Good as It Gets,TRUE,white
1997,1998,70,ACTRESS IN A LEADING ROLE,Kate Winslet,Titanic,FALSE,white
1998,1999,71,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,FALSE,white
1998,1999,71,ACTRESS IN A LEADING ROLE,Fernanda Montenegro,Central Station,FALSE,hispanic
1998,1999,71,ACTRESS IN A LEADING ROLE,Gwyneth Paltrow,Shakespeare in Love,TRUE,white
1998,1999,71,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,FALSE,white
1998,1999,71,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,FALSE,white
1999,2000,72,ACTRESS IN A LEADING ROLE,Annette Bening,American Beauty,FALSE,white
1999,2000,72,ACTRESS IN A LEADING ROLE,Janet McTeer,Tumbleweeds,FALSE,white
1999,2000,72,ACTRESS IN A LEADING ROLE,Julianne Moore,The End of the Affair,FALSE,white
1999,2000,72,ACTRESS IN A LEADING ROLE,Meryl Streep,Music of the Heart,FALSE,white
1999,2000,72,ACTRESS IN A LEADING ROLE,Hilary Swank,Boys Don't Cry,TRUE,white
2000,2001,73,ACTRESS IN A LEADING ROLE,Joan Allen,The Contender,FALSE,white
2000,2001,73,ACTRESS IN A LEADING ROLE,Juliette Binoche,Chocolat,FALSE,white
2000,2001,73,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Requiem for a Dream,FALSE,white
2000,2001,73,ACTRESS IN A LEADING ROLE,Laura Linney,You Can Count on Me,FALSE,white
2000,2001,73,ACTRESS IN A LEADING ROLE,Julia Roberts,Erin Brockovich,TRUE,white
2001,2002,74,ACTRESS IN A LEADING ROLE,Halle Berry,Monster's Ball,TRUE,black
2001,2002,74,ACTRESS IN A LEADING ROLE,Judi Dench,Iris,FALSE,white
2001,2002,74,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,FALSE,white
2001,2002,74,ACTRESS IN A LEADING ROLE,Sissy Spacek,In the Bedroom,FALSE,white
2001,2002,74,ACTRESS IN A LEADING ROLE,Renée Zellweger,Bridget Jones's Diary,FALSE,white
2002,2003,75,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,FALSE,hispanic
2002,2003,75,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,TRUE,white
2002,2003,75,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,FALSE,white
2002,2003,75,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,FALSE,white
2002,2003,75,ACTRESS IN A LEADING ROLE,Renée Zellweger,Chicago,FALSE,white
2003,2004,76,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,FALSE,Maori
2003,2004,76,ACTRESS IN A LEADING ROLE,Diane Keaton,Something's Gotta Give,FALSE,white
2003,2004,76,ACTRESS IN A LEADING ROLE,Samantha Morton,In America,FALSE,white
2003,2004,76,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,TRUE,white
2003,2004,76,ACTRESS IN A LEADING ROLE,Naomi Watts,21 Grams,FALSE,white
2004,2005,77,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,FALSE,white
2004,2005,77,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,FALSE,hispanic
2004,2005,77,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,FALSE,white
2004,2005,77,ACTRESS IN A LEADING ROLE,Hilary Swank,Million Dollar Baby,TRUE,white
2004,2005,77,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,FALSE,white
2005,2006,78,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Henderson Presents,FALSE,white
2005,2006,78,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,FALSE,white
2005,2006,78,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,FALSE,white
2005,2006,78,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,FALSE,white
2005,2006,78,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,TRUE,white
2006,2007,79,ACTRESS IN A LEADING ROLE,Penélope Cruz,Volver,FALSE,white
2006,2007,79,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,FALSE,white
2006,2007,79,ACTRESS IN A LEADING ROLE,Helen Mirren,The Queen,TRUE,white
2006,2007,79,ACTRESS IN A LEADING ROLE,Meryl Streep,The Devil Wears Prada,FALSE,white
2006,2007,79,ACTRESS IN A LEADING ROLE,Kate Winslet,Little Children,FALSE,white
2007,2008,80,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth: The Golden Age,FALSE,white
2007,2008,80,ACTRESS IN A LEADING ROLE,Julie Christie,Away from Her,FALSE,white
2007,2008,80,ACTRESS IN A LEADING ROLE,Marion Cotillard,La Vie en Rose,TRUE,white
2007,2008,80,ACTRESS IN A LEADING ROLE,Laura Linney,The Savages,FALSE,white
2007,2008,80,ACTRESS IN A LEADING ROLE,Ellen Page,Juno,FALSE,white
2008,2009,81,ACTRESS IN A LEADING ROLE,Anne Hathaway,Rachel Getting Married,FALSE,white
2008,2009,81,ACTRESS IN A LEADING ROLE,Angelina Jolie,Changeling,FALSE,white
2008,2009,81,ACTRESS IN A LEADING ROLE,Melissa Leo,Frozen River,FALSE,white
2008,2009,81,ACTRESS IN A LEADING ROLE,Meryl Streep,Doubt,FALSE,white
2008,2009,81,ACTRESS IN A LEADING ROLE,Kate Winslet,The Reader,TRUE,white
2009,2010,82,ACTRESS IN A LEADING ROLE,Sandra Bullock,The Blind Side,TRUE,white
2009,2010,82,ACTRESS IN A LEADING ROLE,Helen Mirren,The Last Station,FALSE,white
2009,2010,82,ACTRESS IN A LEADING ROLE,Carey Mulligan,An Education,FALSE,white
2009,2010,82,ACTRESS IN A LEADING ROLE,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,FALSE,black
2009,2010,82,ACTRESS IN A LEADING ROLE,Meryl Streep,Julie & Julia,FALSE,white
2010,2011,83,ACTRESS IN A LEADING ROLE,Annette Bening,The Kids Are All Right,FALSE,white
2010,2011,83,ACTRESS IN A LEADING ROLE,Nicole Kidman,Rabbit Hole,FALSE,white
2010,2011,83,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Winter's Bone,FALSE,white
2010,2011,83,ACTRESS IN A LEADING ROLE,Natalie Portman,Black Swan,TRUE,white
2010,2011,83,ACTRESS IN A LEADING ROLE,Michelle Williams,Blue Valentine,FALSE,white
2011,2012,84,ACTRESS IN A LEADING ROLE,Glenn Close,Albert Nobbs,FALSE,white
2011,2012,84,ACTRESS IN A LEADING ROLE,Viola Davis,The Help,FALSE,black
2011,2012,84,ACTRESS IN A LEADING ROLE,Rooney Mara,The Girl with the Dragon Tattoo,FALSE,white
2011,2012,84,ACTRESS IN A LEADING ROLE,Meryl Streep,The Iron Lady,TRUE,white
2011,2012,84,ACTRESS IN A LEADING ROLE,Michelle Williams,My Week with Marilyn,FALSE,white
2012,2013,85,ACTRESS IN A LEADING ROLE,Jessica Chastain,Zero Dark Thirty,FALSE,white
2012,2013,85,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Silver Linings Playbook,TRUE,white
2012,2013,85,ACTRESS IN A LEADING ROLE,Emmanuelle Riva,Amour,FALSE,white
2012,2013,85,ACTRESS IN A LEADING ROLE,Quvenzhané Wallis,Beasts of the Southern Wild,FALSE,black
2012,2013,85,ACTRESS IN A LEADING ROLE,Naomi Watts,The Impossible,FALSE,white
2013,2014,86,ACTRESS IN A LEADING ROLE,Amy Adams,American Hustle,FALSE,white
2013,2014,86,ACTRESS IN A LEADING ROLE,Cate Blanchett,Blue Jasmine,TRUE,white
2013,2014,86,ACTRESS IN A LEADING ROLE,Sandra Bullock,Gravity,FALSE,white
2013,2014,86,ACTRESS IN A LEADING ROLE,Judi Dench,Philomena,FALSE,white
2013,2014,86,ACTRESS IN A LEADING ROLE,Meryl Streep,August: Osage County,FALSE,white
2014,2015,87,ACTRESS IN A LEADING ROLE,Marion Cotillard,"Two Days, One Night",FALSE,white
2014,2015,87,ACTRESS IN A LEADING ROLE,Felicity Jones,The Theory of Everything,FALSE,white
2014,2015,87,ACTRESS IN A LEADING ROLE,Julianne Moore,Still Alice,TRUE,white
2014,2015,87,ACTRESS IN A LEADING ROLE,Rosamund Pike,Gone Girl,FALSE,white
2014,2015,87,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Wild,FALSE,white
2015,2016,88,ACTRESS IN A LEADING ROLE,Cate Blanchett,Carol,FALSE,white
2015,2016,88,ACTRESS IN A LEADING ROLE,Brie Larson,Room,TRUE,white
2015,2016,88,ACTRESS IN A LEADING ROLE,Jennifer Lawrence,Joy,FALSE,white
2015,2016,88,ACTRESS IN A LEADING ROLE,Charlotte Rampling,45 Years,FALSE,white
2015,2016,88,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Brooklyn,FALSE,white
2016,2017,89,ACTRESS IN A LEADING ROLE,Isabelle Huppert,Elle,FALSE,white
2016,2017,89,ACTRESS IN A LEADING ROLE,Ruth Negga,Loving,FALSE,black
2016,2017,89,ACTRESS IN A LEADING ROLE,Natalie Portman,Jackie,FALSE,white
2016,2017,89,ACTRESS IN A LEADING ROLE,Emma Stone,La La Land,TRUE,white
2016,2017,89,ACTRESS IN A LEADING ROLE,Meryl Streep,Florence Foster Jenkins,FALSE,white
2017,2018,90,ACTRESS IN A LEADING ROLE,Sally Hawkins,The Shape of Water,FALSE,white
2017,2018,90,ACTRESS IN A LEADING ROLE,Frances McDormand,"Three Billboards outside Ebbing, Missouri",TRUE,white
2017,2018,90,ACTRESS IN A LEADING ROLE,Margot Robbie,"I, Tonya",FALSE,white
2017,2018,90,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Lady Bird,FALSE,white
2017,2018,90,ACTRESS IN A LEADING ROLE,Meryl Streep,The Post,FALSE,white
2018,2019,91,ACTRESS IN A LEADING ROLE,Yalitza Aparicio,Roma,FALSE,Native Mexican
2018,2019,91,ACTRESS IN A LEADING ROLE,Glenn Close,The Wife,FALSE,white
2018,2019,91,ACTRESS IN A LEADING ROLE,Olivia Colman,The Favourite,TRUE,white
2018,2019,91,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,FALSE,white
2018,2019,91,ACTRESS IN A LEADING ROLE,Melissa McCarthy,Can You Ever Forgive Me?,FALSE,white
2019,2020,92,ACTRESS IN A LEADING ROLE,Cynthia Erivo,Harriet,FALSE,black
2019,2020,92,ACTRESS IN A LEADING ROLE,Scarlett Johansson,Marriage Story,FALSE,white
2019,2020,92,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Little Women,FALSE,white
2019,2020,92,ACTRESS IN A LEADING ROLE,Charlize Theron,Bombshell,FALSE,white
2019,2020,92,ACTRESS IN A LEADING ROLE,Renée Zellweger,Judy,TRUE,white
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,The Gorgeous Hussy,FALSE,white
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,FALSE,white
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Bonita Granville,These Three,FALSE,white
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Dodsworth,FALSE,white
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,TRUE,white
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Alice Brady,In Old Chicago,TRUE,white
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Andrea Leeds,Stage Door,FALSE,white
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Anne Shirley,Stella Dallas,FALSE,white
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Dead End,FALSE,white
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Night Must Fall,FALSE,white
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,Jezebel,TRUE,white
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,Of Human Hearts,FALSE,white
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Billie Burke,Merrily We Live,FALSE,white
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Spring Byington,You Can't Take It with You,FALSE,white
1938,1939,11,ACTRESS IN A SUPPORTING ROLE,Miliza Korjus,The Great Waltz,FALSE,white
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Olivia de Havilland,Gone with the Wind,FALSE,white
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Geraldine Fitzgerald,Wuthering Heights,FALSE,white
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Hattie McDaniel,Gone with the Wind,TRUE,black
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Edna May Oliver,Drums along the Mohawk,FALSE,white
1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Love Affair,FALSE,white
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Judith Anderson,Rebecca,FALSE,white
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Jane Darwell,The Grapes of Wrath,TRUE,white
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Ruth Hussey,The Philadelphia Story,FALSE,white
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Barbara O'Neil,"All This, and Heaven Too",FALSE,white
1940,1941,13,ACTRESS IN A SUPPORTING ROLE,Marjorie Rambeau,Primrose Path,FALSE,white
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Sara Allgood,How Green Was My Valley,FALSE,white
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Mary Astor,The Great Lie,TRUE,white
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Patricia Collinge,The Little Foxes,FALSE,white
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,The Little Foxes,FALSE,white
1941,1942,14,ACTRESS IN A SUPPORTING ROLE,Margaret Wycherly,Sergeant York,FALSE,white
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,"Now, Voyager",FALSE,white
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,The Magnificent Ambersons,FALSE,white
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Susan Peters,Random Harvest,FALSE,white
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Mrs. Miniver,FALSE,white
1942,1943,15,ACTRESS IN A SUPPORTING ROLE,Teresa Wright,Mrs. Miniver,TRUE,white
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,The Song of Bernadette,FALSE,white
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Paulette Goddard,So Proudly We Hail!,FALSE,white
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Katina Paxinou,For Whom the Bell Tolls,TRUE,white
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Anne Revere,The Song of Bernadette,FALSE,white
1943,1944,16,ACTRESS IN A SUPPORTING ROLE,Lucile Watson,Watch on the Rhine,FALSE,white
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,None but the Lonely Heart,TRUE,white
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Jennifer Jones,Since You Went Away,FALSE,white
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,Gaslight,FALSE,white
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Aline MacMahon,Dragon Seed,FALSE,white
1944,1945,17,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,Mrs. Parkington,FALSE,white
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,Eve Arden,Mildred Pierce,FALSE,white
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,Ann Blyth,Mildred Pierce,FALSE,white
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,The Picture of Dorian Gray,FALSE,white
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,Joan Lorring,The Corn Is Green,FALSE,white
1945,1946,18,ACTRESS IN A SUPPORTING ROLE,Anne Revere,National Velvet,TRUE,white
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,The Spiral Staircase,FALSE,white
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Anne Baxter,The Razor's Edge,TRUE,white
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Lillian Gish,Duel in the Sun,FALSE,white
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Flora Robson,Saratoga Trunk,FALSE,white
1946,1947,19,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anna and the King of Siam,FALSE,white
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,The Paradine Case,FALSE,white
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,Crossfire,FALSE,white
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,Gentleman's Agreement,TRUE,white
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Marjorie Main,The Egg and I,FALSE,white
