id,year_film,year_ceremony,ceremony,category,name,film,winner,race,fixed_race
261,1981,1982,54,ACTOR IN A LEADING ROLE,Paul Newman,Absence of Malice,FALSE,white,white
262,1982,1983,55,ACTOR IN A LEADING ROLE,Dustin Hoffman,Tootsie,FALSE,white,white
263,1982,1983,55,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,TRUE,asian,asian
264,1982,1983,55,ACTOR IN A LEADING ROLE,Jack Lemmon,Missing,FALSE,white,white
265,1982,1983,55,ACTOR IN A LEADING ROLE,Paul Newman,The Verdict,FALSE,white,white
266,1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,FALSE,white,white
267,1983,1984,56,ACTOR IN A LEADING ROLE,Michael Caine,Educating Rita,FALSE,white,white
268,1983,1984,56,ACTOR IN A LEADING ROLE,Tom Conti,"Reuben, Reuben",FALSE,white,white
269,1983,1984,56,ACTOR IN A LEADING ROLE,Tom Courtenay,The Dresser,FALSE,white,white
270,1983,1984,56,ACTOR IN A LEADING ROLE,Robert Duvall,Tender Mercies,TRUE,white,white
271,1983,1984,56,ACTOR IN A LEADING ROLE,Albert Finney,The Dresser,FALSE,white,white
272,1984,1985,57,ACTOR IN A LEADING ROLE,F. Murray Abraham,Amadeus,TRUE,Assyrian,other
273,1984,1985,57,ACTOR IN A LEADING ROLE,Jeff Bridges,Starman,FALSE,white,white
274,1984,1985,57,ACTOR IN A LEADING ROLE,Albert Finney,Under the Volcano,FALSE,white,white
275,1984,1985,57,ACTOR IN A LEADING ROLE,Tom Hulce,Amadeus,FALSE,white,white
276,1984,1985,57,ACTOR IN A LEADING ROLE,Sam Waterston,The Killing Fields,FALSE,white,white
277,1985,1986,58,ACTOR IN A LEADING ROLE,Harrison Ford,Witness,FALSE,white,white
278,1985,1986,58,ACTOR IN A LEADING ROLE,James Garner,Murphy's Romance,FALSE,white,white
279,1985,1986,58,ACTOR IN A LEADING ROLE,William Hurt,Kiss of the Spider Woman,TRUE,white,white
280,1985,1986,58,ACTOR IN A LEADING ROLE,Jack Nicholson,Prizzi's Honor,FALSE,white,white
281,1985,1986,58,ACTOR IN A LEADING ROLE,Jon Voight,Runaway Train,FALSE,white,white
282,1986,1987,59,ACTOR IN A LEADING ROLE,Dexter Gordon,'Round Midnight,FALSE,black,black
283,1986,1987,59,ACTOR IN A LEADING ROLE,Bob Hoskins,Mona Lisa,FALSE,white,white
284,1986,1987,59,ACTOR IN A LEADING ROLE,William Hurt,Children of a Lesser God,FALSE,white,white
285,1986,1987,59,ACTOR IN A LEADING ROLE,Paul Newman,The Color of Money,TRUE,white,white
286,1986,1987,59,ACTOR IN A LEADING ROLE,James Woods,Salvador,FALSE,white,white
287,1987,1988,60,ACTOR IN A LEADING ROLE,Michael Douglas,Wall Street,TRUE,white,white
288,1987,1988,60,ACTOR IN A LEADING ROLE,William Hurt,Broadcast News,FALSE,white,white
289,1987,1988,60,ACTOR IN A LEADING ROLE,Marcello Mastroianni,Dark Eyes,FALSE,white,white
290,1987,1988,60,ACTOR IN A LEADING ROLE,Jack Nicholson,Ironweed,FALSE,white,white
291,1987,1988,60,ACTOR IN A LEADING ROLE,Robin Williams,"Good Morning, Vietnam",FALSE,white,white
292,1988,1989,61,ACTOR IN A LEADING ROLE,Gene Hackman,Mississippi Burning,FALSE,white,white
293,1988,1989,61,ACTOR IN A LEADING ROLE,Tom Hanks,Big,FALSE,white,white
294,1988,1989,61,ACTOR IN A LEADING ROLE,Dustin Hoffman,Rain Man,TRUE,white,white
295,1988,1989,61,ACTOR IN A LEADING ROLE,Edward James Olmos,Stand and Deliver,FALSE,white,white
296,1988,1989,61,ACTOR IN A LEADING ROLE,Max von Sydow,Pelle the Conqueror,FALSE,white,white
297,1989,1990,62,ACTOR IN A LEADING ROLE,Kenneth Branagh,Henry V,FALSE,white,white
298,1989,1990,62,ACTOR IN A LEADING ROLE,Tom Cruise,Born on the Fourth of July,FALSE,white,white
299,1989,1990,62,ACTOR IN A LEADING ROLE,Daniel Day Lewis,My Left Foot,TRUE,white,white
300,1989,1990,62,ACTOR IN A LEADING ROLE,Morgan Freeman,Driving Miss Daisy,FALSE,black,black
301,1989,1990,62,ACTOR IN A LEADING ROLE,Robin Williams,Dead Poets Society,FALSE,white,white
302,1990,1991,63,ACTOR IN A LEADING ROLE,Kevin Costner,Dances With Wolves,FALSE,white,white
303,1990,1991,63,ACTOR IN A LEADING ROLE,Robert De Niro,Awakenings,FALSE,white,white
304,1990,1991,63,ACTOR IN A LEADING ROLE,Gerard Depardieu,Cyrano de Bergerac,FALSE,white,white
305,1990,1991,63,ACTOR IN A LEADING ROLE,Richard Harris,The Field,FALSE,white,white
306,1990,1991,63,ACTOR IN A LEADING ROLE,Jeremy Irons,Reversal of Fortune,TRUE,white,white
307,1991,1992,64,ACTOR IN A LEADING ROLE,Warren Beatty,Bugsy,FALSE,white,white
308,1991,1992,64,ACTOR IN A LEADING ROLE,Robert De Niro,Cape Fear,FALSE,white,white
309,1991,1992,64,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Silence of the Lambs,TRUE,white,white
310,1991,1992,64,ACTOR IN A LEADING ROLE,Nick Nolte,The Prince of Tides,FALSE,white,white
311,1991,1992,64,ACTOR IN A LEADING ROLE,Robin Williams,The Fisher King,FALSE,white,white
312,1992,1993,65,ACTOR IN A LEADING ROLE,Robert Downey Jr.,Chaplin,FALSE,white,white
313,1992,1993,65,ACTOR IN A LEADING ROLE,Clint Eastwood,Unforgiven,FALSE,white,white
314,1992,1993,65,ACTOR IN A LEADING ROLE,Al Pacino,Scent of a Woman,TRUE,white,white
315,1992,1993,65,ACTOR IN A LEADING ROLE,Stephen Rea,The Crying Game,FALSE,white,white
316,1992,1993,65,ACTOR IN A LEADING ROLE,Denzel Washington,Malcolm X,FALSE,black,black
317,1993,1994,66,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,In the Name of the Father,FALSE,white,white
318,1993,1994,66,ACTOR IN A LEADING ROLE,Laurence Fishburne,What's Love Got to Do with It,FALSE,black,black
319,1993,1994,66,ACTOR IN A LEADING ROLE,Tom Hanks,Philadelphia,TRUE,white,white
320,1993,1994,66,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Remains of the Day,FALSE,white,white
321,1993,1994,66,ACTOR IN A LEADING ROLE,Liam Neeson,Schindler's List,FALSE,white,white
322,1994,1995,67,ACTOR IN A LEADING ROLE,Morgan Freeman,The Shawshank Redemption,FALSE,black,black
323,1994,1995,67,ACTOR IN A LEADING ROLE,Tom Hanks,Forrest Gump,TRUE,white,white
324,1994,1995,67,ACTOR IN A LEADING ROLE,Nigel Hawthorne,The Madness of King George,FALSE,white,white
325,1994,1995,67,ACTOR IN A LEADING ROLE,Paul Newman,Nobody's Fool,FALSE,white,white
326,1994,1995,67,ACTOR IN A LEADING ROLE,John Travolta,Pulp Fiction,FALSE,white,white
327,1995,1996,68,ACTOR IN A LEADING ROLE,Nicolas Cage,Leaving Las Vegas,TRUE,white,white
328,1995,1996,68,ACTOR IN A LEADING ROLE,Richard Dreyfuss,Mr. Holland's Opus,FALSE,white,white
329,1995,1996,68,ACTOR IN A LEADING ROLE,Anthony Hopkins,Nixon,FALSE,white,white
330,1995,1996,68,ACTOR IN A LEADING ROLE,Sean Penn,Dead Man Walking,FALSE,white,white
331,1995,1996,68,ACTOR IN A LEADING ROLE,Massimo Troisi,The Postman (Il Postino),FALSE,white,white
332,1996,1997,69,ACTOR IN A LEADING ROLE,Tom Cruise,Jerry Maguire,FALSE,white,white
333,1996,1997,69,ACTOR IN A LEADING ROLE,Ralph Fiennes,The English Patient,FALSE,white,white
334,1996,1997,69,ACTOR IN A LEADING ROLE,Woody Harrelson,The People vs. Larry Flynt,FALSE,white,white
335,1996,1997,69,ACTOR IN A LEADING ROLE,Geoffrey Rush,Shine,TRUE,white,white
336,1996,1997,69,ACTOR IN A LEADING ROLE,Billy Bob Thornton,Sling Blade,FALSE,white,white
337,1997,1998,70,ACTOR IN A LEADING ROLE,Matt Damon,Good Will Hunting,FALSE,white,white
338,1997,1998,70,ACTOR IN A LEADING ROLE,Robert Duvall,The Apostle,FALSE,white,white
339,1997,1998,70,ACTOR IN A LEADING ROLE,Peter Fonda,Ulee's Gold,FALSE,white,white
340,1997,1998,70,ACTOR IN A LEADING ROLE,Dustin Hoffman,Wag the Dog,FALSE,white,white
341,1997,1998,70,ACTOR IN A LEADING ROLE,Jack Nicholson,As Good as It Gets,TRUE,white,white
342,1998,1999,71,ACTOR IN A LEADING ROLE,Roberto Benigni,Life Is Beautiful,TRUE,white,white
343,1998,1999,71,ACTOR IN A LEADING ROLE,Tom Hanks,Saving Private Ryan,FALSE,white,white
344,1998,1999,71,ACTOR IN A LEADING ROLE,Ian McKellen,Gods and Monsters,FALSE,white,white
345,1998,1999,71,ACTOR IN A LEADING ROLE,Nick Nolte,Affliction,FALSE,white,white
346,1998,1999,71,ACTOR IN A LEADING ROLE,Edward Norton,American History X,FALSE,white,white
347,1999,2000,72,ACTOR IN A LEADING ROLE,Russell Crowe,The Insider,FALSE,white,white
348,1999,2000,72,ACTOR IN A LEADING ROLE,Richard Farnsworth,The Straight Story,FALSE,white,white
349,1999,2000,72,ACTOR IN A LEADING ROLE,Sean Penn,Sweet and Lowdown,FALSE,white,white
350,1999,2000,72,ACTOR IN A LEADING ROLE,Kevin Spacey,American Beauty,TRUE,white,white
351,1999,2000,72,ACTOR IN A LEADING ROLE,Denzel Washington,The Hurricane,FALSE,black,black
352,2000,2001,73,ACTOR IN A LEADING ROLE,Javier Bardem,Before Night Falls,FALSE,white,white
353,2000,2001,73,ACTOR IN A LEADING ROLE,Russell Crowe,Gladiator,TRUE,white,white
354,2000,2001,73,ACTOR IN A LEADING ROLE,Tom Hanks,Cast Away,FALSE,white,white
355,2000,2001,73,ACTOR IN A LEADING ROLE,Ed Harris,Pollock,FALSE,white,white
356,2000,2001,73,ACTOR IN A LEADING ROLE,Geoffrey Rush,Quills,FALSE,white,white
357,2001,2002,74,ACTOR IN A LEADING ROLE,Russell Crowe,A Beautiful Mind,FALSE,white,white
358,2001,2002,74,ACTOR IN A LEADING ROLE,Sean Penn,I Am Sam,FALSE,white,white
359,2001,2002,74,ACTOR IN A LEADING ROLE,Will Smith,Ali,FALSE,black,black
360,2001,2002,74,ACTOR IN A LEADING ROLE,Denzel Washington,Training Day,TRUE,black,black
361,2001,2002,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,FALSE,white,white
362,2002,2003,75,ACTOR IN A LEADING ROLE,Adrien Brody,The Pianist,TRUE,white,white
363,2002,2003,75,ACTOR IN A LEADING ROLE,Nicolas Cage,Adaptation,FALSE,white,white
364,2002,2003,75,ACTOR IN A LEADING ROLE,Michael Caine,The Quiet American,FALSE,white,white
365,2002,2003,75,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Gangs of New York,FALSE,white,white
366,2002,2003,75,ACTOR IN A LEADING ROLE,Jack Nicholson,About Schmidt,FALSE,white,white
367,2003,2004,76,ACTOR IN A LEADING ROLE,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl,FALSE,white,white
368,2003,2004,76,ACTOR IN A LEADING ROLE,Ben Kingsley,House of Sand and Fog,FALSE,asian,asian
369,2003,2004,76,ACTOR IN A LEADING ROLE,Jude Law,Cold Mountain,FALSE,white,white
370,2003,2004,76,ACTOR IN A LEADING ROLE,Bill Murray,Lost in Translation,FALSE,white,white
371,2003,2004,76,ACTOR IN A LEADING ROLE,Sean Penn,Mystic River,TRUE,white,white
372,2004,2005,77,ACTOR IN A LEADING ROLE,Don Cheadle,Hotel Rwanda,FALSE,black,black
373,2004,2005,77,ACTOR IN A LEADING ROLE,Johnny Depp,Finding Neverland,FALSE,white,white
374,2004,2005,77,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Aviator,FALSE,white,white
375,2004,2005,77,ACTOR IN A LEADING ROLE,Clint Eastwood,Million Dollar Baby,FALSE,white,white
376,2004,2005,77,ACTOR IN A LEADING ROLE,Jamie Foxx,Ray,TRUE,black,black
377,2005,2006,78,ACTOR IN A LEADING ROLE,Philip Seymour Hoffman,Capote,TRUE,white,white
378,2005,2006,78,ACTOR IN A LEADING ROLE,Terrence Howard,Hustle & Flow,FALSE,black,black
379,2005,2006,78,ACTOR IN A LEADING ROLE,Heath Ledger,Brokeback Mountain,FALSE,white,white
380,2005,2006,78,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Walk the Line,FALSE,white,white
381,2005,2006,78,ACTOR IN A LEADING ROLE,David Strathairn,"Good Night, and Good Luck.",FALSE,white,white
382,2006,2007,79,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Blood Diamond,FALSE,white,white
383,2006,2007,79,ACTOR IN A LEADING ROLE,Ryan Gosling,Half Nelson,FALSE,white,white
384,2006,2007,79,ACTOR IN A LEADING ROLE,Peter O'Toole,Venus,FALSE,white,white
385,2006,2007,79,ACTOR IN A LEADING ROLE,Will Smith,The Pursuit of Happyness,FALSE,black,black
386,2006,2007,79,ACTOR IN A LEADING ROLE,Forest Whitaker,The Last King of Scotland,TRUE,black,black
387,2007,2008,80,ACTOR IN A LEADING ROLE,George Clooney,Michael Clayton,FALSE,white,white
388,2007,2008,80,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,There Will Be Blood,TRUE,white,white
389,2007,2008,80,ACTOR IN A LEADING ROLE,Johnny Depp,Sweeney Todd The Demon Barber of Fleet Street,FALSE,white,white
390,2007,2008,80,ACTOR IN A LEADING ROLE,Tommy Lee Jones,In the Valley of Elah,FALSE,white,white
391,2007,2008,80,ACTOR IN A LEADING ROLE,Viggo Mortensen,Eastern Promises,FALSE,white,white
392,2008,2009,81,ACTOR IN A LEADING ROLE,Richard Jenkins,The Visitor,FALSE,white,white
393,2008,2009,81,ACTOR IN A LEADING ROLE,Frank Langella,Frost/Nixon,FALSE,white,white
394,2008,2009,81,ACTOR IN A LEADING ROLE,Sean Penn,Milk,TRUE,white,white
395,2008,2009,81,ACTOR IN A LEADING ROLE,Brad Pitt,The Curious Case of Benjamin Button,FALSE,white,white
396,2008,2009,81,ACTOR IN A LEADING ROLE,Mickey Rourke,The Wrestler,FALSE,white,white
397,2009,2010,82,ACTOR IN A LEADING ROLE,Jeff Bridges,Crazy Heart,TRUE,white,white
398,2009,2010,82,ACTOR IN A LEADING ROLE,George Clooney,Up in the Air,FALSE,white,white
399,2009,2010,82,ACTOR IN A LEADING ROLE,Colin Firth,A Single Man,FALSE,white,white
400,2009,2010,82,ACTOR IN A LEADING ROLE,Morgan Freeman,Invictus,FALSE,black,black
401,2009,2010,82,ACTOR IN A LEADING ROLE,Jeremy Renner,The Hurt Locker,FALSE,white,white
402,2010,2011,83,ACTOR IN A LEADING ROLE,Javier Bardem,Biutiful,FALSE,white,white
403,2010,2011,83,ACTOR IN A LEADING ROLE,Jeff Bridges,True Grit,FALSE,white,white
404,2010,2011,83,ACTOR IN A LEADING ROLE,Jesse Eisenberg,The Social Network,FALSE,white,white
405,2010,2011,83,ACTOR IN A LEADING ROLE,Colin Firth,The King's Speech,TRUE,white,white
406,2010,2011,83,ACTOR IN A LEADING ROLE,James Franco,127 Hours,FALSE,white,white
407,2011,2012,84,ACTOR IN A LEADING ROLE,Demián Bichir,A Better Life,FALSE,hispanic,hispanic
408,2011,2012,84,ACTOR IN A LEADING ROLE,George Clooney,The Descendants,FALSE,white,white
409,2011,2012,84,ACTOR IN A LEADING ROLE,Jean Dujardin,The Artist,TRUE,white,white
410,2011,2012,84,ACTOR IN A LEADING ROLE,Gary Oldman,Tinker Tailor Soldier Spy,FALSE,white,white
411,2011,2012,84,ACTOR IN A LEADING ROLE,Brad Pitt,Moneyball,FALSE,white,white
412,2012,2013,85,ACTOR IN A LEADING ROLE,Bradley Cooper,Silver Linings Playbook,FALSE,white,white
413,2012,2013,85,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Lincoln,TRUE,white,white
414,2012,2013,85,ACTOR IN A LEADING ROLE,Hugh Jackman,Les Misérables,FALSE,white,white
415,2012,2013,85,ACTOR IN A LEADING ROLE,Joaquin Phoenix,The Master,FALSE,white,white
416,2012,2013,85,ACTOR IN A LEADING ROLE,Denzel Washington,Flight,FALSE,black,black
417,2013,2014,86,ACTOR IN A LEADING ROLE,Christian Bale,American Hustle,FALSE,white,white
418,2013,2014,86,ACTOR IN A LEADING ROLE,Bruce Dern,Nebraska,FALSE,white,white
419,2013,2014,86,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Wolf of Wall Street,FALSE,white,white
420,2013,2014,86,ACTOR IN A LEADING ROLE,Chiwetel Ejiofor,12 Years a Slave,FALSE,black,black
421,2013,2014,86,ACTOR IN A LEADING ROLE,Matthew McConaughey,Dallas Buyers Club,TRUE,white,white
422,2014,2015,87,ACTOR IN A LEADING ROLE,Steve Carell,Foxcatcher,FALSE,white,white
423,2014,2015,87,ACTOR IN A LEADING ROLE,Bradley Cooper,American Sniper,FALSE,white,white
424,2014,2015,87,ACTOR IN A LEADING ROLE,Benedict Cumberbatch,The Imitation Game,FALSE,white,white
425,2014,2015,87,ACTOR IN A LEADING ROLE,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),FALSE,white,white
426,2014,2015,87,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Theory of Everything,TRUE,white,white
427,2015,2016,88,ACTOR IN A LEADING ROLE,Bryan Cranston,Trumbo,FALSE,white,white
428,2015,2016,88,ACTOR IN A LEADING ROLE,Matt Damon,The Martian,FALSE,white,white
429,2015,2016,88,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Revenant,TRUE,white,white
430,2015,2016,88,ACTOR IN A LEADING ROLE,Michael Fassbender,Steve Jobs,FALSE,white,white
431,2015,2016,88,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Danish Girl,FALSE,white,white
432,2016,2017,89,ACTOR IN A LEADING ROLE,Casey Affleck,Manchester by the Sea,TRUE,white,white
433,2016,2017,89,ACTOR IN A LEADING ROLE,Andrew Garfield,Hacksaw Ridge,FALSE,white,white
434,2016,2017,89,ACTOR IN A LEADING ROLE,Ryan Gosling,La La Land,FALSE,white,white
435,2016,2017,89,ACTOR IN A LEADING ROLE,Viggo Mortensen,Captain Fantastic,FALSE,white,white
436,2016,2017,89,ACTOR IN A LEADING ROLE,Denzel Washington,Fences,FALSE,black,black
437,2017,2018,90,ACTOR IN A LEADING ROLE,Timothée Chalamet,Call Me by Your Name,FALSE,white,white
438,2017,2018,90,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Phantom Thread,FALSE,white,white
439,2017,2018,90,ACTOR IN A LEADING ROLE,Daniel Kaluuya,Get Out,FALSE,black,black
440,2017,2018,90,ACTOR IN A LEADING ROLE,Gary Oldman,Darkest Hour,TRUE,white,white
441,2017,2018,90,ACTOR IN A LEADING ROLE,Denzel Washington,"Roman J. Israel, Esq.",FALSE,black,black
442,2018,2019,91,ACTOR IN A LEADING ROLE,Christian Bale,Vice,FALSE,white,white
443,2018,2019,91,ACTOR IN A LEADING ROLE,Bradley Cooper,A Star Is Born,FALSE,white,white
444,2018,2019,91,ACTOR IN A LEADING ROLE,Willem Dafoe,At Eternity's Gate,FALSE,white,white
445,2018,2019,91,ACTOR IN A LEADING ROLE,Rami Malek,Bohemian Rhapsody,TRUE,white,white
446,2018,2019,91,ACTOR IN A LEADING ROLE,Viggo Mortensen,Green Book,FALSE,white,white
447,2019,2020,92,ACTOR IN A LEADING ROLE,Antonio Banderas,Pain and Glory,FALSE,white,white
448,2019,2020,92,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Once upon a Time...in Hollywood,FALSE,white,white
449,2019,2020,92,ACTOR IN A LEADING ROLE,Adam Driver,Marriage Story,FALSE,white,white
450,2019,2020,92,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Joker,TRUE,white,white
451,2019,2020,92,ACTOR IN A LEADING ROLE,Jonathan Pryce,The Two Popes,FALSE,white,white
452,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,FALSE,white,white
453,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Come and Get It,TRUE,white,white
454,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,Pigskin Parade,FALSE,white,white
455,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,FALSE,white,white
456,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,The General Died at Dawn,FALSE,white,white
457,1937,1938,10,ACTOR IN A SUPPORTING ROLE,Ralph Bellamy,The Awful Truth,FALSE,white,white
458,1937,1938,10,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,The Hurricane,FALSE,white,white
459,1937,1938,10,ACTOR IN A SUPPORTING ROLE,Joseph Schildkraut,The Life of Emile Zola,TRUE,white,white
460,1937,1938,10,ACTOR IN A SUPPORTING ROLE,H. B. Warner,Lost Horizon,FALSE,white,white
461,1937,1938,10,ACTOR IN A SUPPORTING ROLE,Roland Young,Topper,FALSE,white,white
462,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Kentucky,TRUE,white,white
463,1938,1939,11,ACTOR IN A SUPPORTING ROLE,John Garfield,Four Daughters,FALSE,white,white
464,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Gene Lockhart,Algiers,FALSE,white,white
465,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Robert Morley,Marie Antoinette,FALSE,white,white
466,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,If I Were King,FALSE,white,white
467,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Brian Aherne,Juarez,FALSE,white,white
468,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Harry Carey,Mr. Smith Goes to Washington,FALSE,white,white
469,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Brian Donlevy,Beau Geste,FALSE,white,white
470,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,Stagecoach,TRUE,white,white
471,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Claude Rains,Mr. Smith Goes to Washington,FALSE,white,white
472,1940,1941,13,ACTOR IN A SUPPORTING ROLE,Albert Basserman,Foreign Correspondent,FALSE,white,white
473,1940,1941,13,ACTOR IN A SUPPORTING ROLE,Walter Brennan,The Westerner,TRUE,white,white
474,1940,1941,13,ACTOR IN A SUPPORTING ROLE,William Gargan,They Knew What They Wanted,FALSE,white,white
475,1940,1941,13,ACTOR IN A SUPPORTING ROLE,Jack Oakie,The Great Dictator,FALSE,white,white
476,1940,1941,13,ACTOR IN A SUPPORTING ROLE,James Stephenson,The Letter,FALSE,white,white
477,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Sergeant York,FALSE,white,white
478,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The Devil and Miss Jones,FALSE,white,white
479,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Donald Crisp,How Green Was My Valley,TRUE,white,white
480,1941,1942,14,ACTOR IN A SUPPORTING ROLE,James Gleason,Here Comes Mr. Jordan,FALSE,white,white
481,1941,1942,14,ACTOR IN A SUPPORTING ROLE,Sydney Greenstreet,The Maltese Falcon,FALSE,white,white
482,1942,1943,15,ACTOR IN A SUPPORTING ROLE,William Bendix,Wake Island,FALSE,white,white
483,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Van Heflin,Johnny Eager,TRUE,white,white
484,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Walter Huston,Yankee Doodle Dandy,FALSE,white,white
485,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Frank Morgan,Tortilla Flat,FALSE,white,white
486,1942,1943,15,ACTOR IN A SUPPORTING ROLE,Henry Travers,Mrs. Miniver,FALSE,white,white
487,1943,1944,16,ACTOR IN A SUPPORTING ROLE,Charles Bickford,The Song of Bernadette,FALSE,white,white
488,1943,1944,16,ACTOR IN A SUPPORTING ROLE,Charles Coburn,The More the Merrier,TRUE,white,white
489,1943,1944,16,ACTOR IN A SUPPORTING ROLE,J. Carrol Naish,Sahara,FALSE,white,white
490,1943,1944,16,ACTOR IN A SUPPORTING ROLE,Claude Rains,Casablanca,FALSE,white,white
491,1943,1944,16,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,For Whom the Bell Tolls,FALSE,white,white
492,1944,1945,17,ACTOR IN A SUPPORTING ROLE,Hume Cronyn,The Seventh Cross,FALSE,white,white
493,1944,1945,17,ACTOR IN A SUPPORTING ROLE,Barry Fitzgerald,Going My Way,TRUE,white,white
494,1944,1945,17,ACTOR IN A SUPPORTING ROLE,Claude Rains,Mr. Skeffington,FALSE,white,white
495,1944,1945,17,ACTOR IN A SUPPORTING ROLE,Clifton Webb,Laura,FALSE,white,white
496,1944,1945,17,ACTOR IN A SUPPORTING ROLE,Monty Woolley,Since You Went Away,FALSE,white,white
497,1945,1946,18,ACTOR IN A SUPPORTING ROLE,Michael Chekhov,Spellbound,FALSE,white,white
498,1945,1946,18,ACTOR IN A SUPPORTING ROLE,John Dall,The Corn Is Green,FALSE,white,white
